year,quarter,parking_spaces,8am,9am,10am,11am,12am,1pm,2pm,3pm,4pm,5pm,peak_empty_spaces,peak_occupied_spaces,%_occupied
2005/06,Fall,10,9,10,8,6,7,7,7,8,9,9,6,4,0.4
2005/06,Winter,10,7,8,8,6,4,5,6,6,6,7,4,6,0.6
2005/06,Spring,10.0,9.0,8.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,0.5
2006/07,Summer,10.0,10.0,9.0,9.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,4.0,0.4
2006/07,Fall,10,9,8,8,7,7,7,6,6,6,7,6,4,0.4
2006/07,Winter,7,5,6,5,3,3,3,3,3,3,4,3,4,0.57
2006/07,Spring,7.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0.57
2007/08,Summer,7.0,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,3.0,4.0,0.57
2007/08,Fall,7,6,6,5,3,4,4,3,3,4,5,3,4,0.57
2007/08,Winter,7,7,7,6,6,4,3,4,4,5,4,3,4,0.57
2007/08,Spring,7.0,7.0,7.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,6.0,3.0,4.0,0.57
2008/09,Summer,7.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,0.43
2008/09,Fall,7,7,5,4,3,3,2,2,3,4,5,2,5,0.71
2008/09,Winter,7,7,6,7,5,5,4,4,4,6,6,4,3,0.43
2008/09,Spring,9.0,9.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0,0.33
2009/10,Summer,10.0,10.0,10.0,10.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,4.0,0.4
2009/10,Fall,10,9,9,8,6,6,5,5,6,6,7,5,5,0.5
2009/10,Winter,10,10,10,10,8,8,8,7,7,7,9,7,3,0.3
2009/10,Spring,10.0,10.0,10.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,4.0,0.4
2010/11,Summer,10.0,9.0,9.0,8.0,6.0,4.0,3.0,3.0,6.0,6.0,7.0,3.0,7.0,0.7
2010/11,Fall,10,10,10,10,8,9,8,7,7,8,8,7,3,0.3
2010/11,Winter,10,10,10,8,5,5,7,8,7,8,9,5,5,0.5
2010/11,Spring,10.0,10.0,9.0,9.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,5.0,5.0,0.5
2011/12,Summer,10.0,9.0,8.0,9.0,6.0,6.0,6.0,4.0,6.0,7.0,7.0,4.0,6.0,0.6
2011/12,Fall,10,9,8,4,4,3,2,4,6,7,7,2,8,0.8
2011/12,Winter,10,9,7,7,5,5,7,6,5,7,8,5,5,0.5
2011/12,Spring,10.0,10.0,10.0,10.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,6.0,4.0,0.4
2012/13,Summer,10.0,9.0,8.0,8.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,0.6
2012/13,Fall,10,10,9,9,6,6,6,7,8,8,7,6,4,0.4
2012/13,Winter,10,9,8,6,6,5,6,4,5,6,7,4,6,0.6
2012/13,Spring,10.0,10.0,8.0,6.0,6.0,4.0,4.0,4.0,6.0,7.0,6.0,4.0,6.0,0.6
2013/14,Summer,10.0,10.0,10.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,4.0,0.4
2013/14,Fall,10,8,9,8,7,7,4,4,4,6,7,4,6,0.6
2013/14,Winter,10,9,9,8,7,7,7,7,7,7,7,7,3,0.3
2013/14,Spring,10.0,9.0,7.0,7.0,8.0,7.0,6.0,9.0,8.0,8.0,8.0,6.0,4.0,0.4
2014/15,Summer,10,10,10,10,7,6,4,8,7,8,9,4,6,0.6
2014/15,Fall,10,9,8,7,5,5,6,5,6,8,9,5,5,0.5
2014/15,Winter,10,10,10,9,5,5,5,5,6,7,9,5,5,0.5
2014/15,Spring,10,10,9,8,7,6,5,6,7,9,8,5,5,0.5
