year,quarter,parking_spaces,8am,9am,10am,11am,12pm,1pm,2pm,3pm,4pm,5pm,peak_empty_spaces,peak_occupied_spaces,%_occupied
2009/10,Spring,9.0,9.0,9.0,9.0,8.0,8.0,9.0,7.0,6.0,7.0,7.0,6.0,3.0,0.33
2010/11,Summer,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,3.0,0.33
2010/11,Fall,9,9,9,8,7,6,7,6,5,7,7,5,4,0.44
2010/11,Winter,9,9,8,8,5,5,6,5,5,6,6,5,4,0.44
2010/11,Spring,9.0,9.0,8.0,6.0,4.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,5.0,0.56
2011/12,Summer,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,2.0,0.22
2011/12,Fall,9,9,8,7,8,9,9,8,7,7,8,7,2,0.22
2011/12,Winter,9,9,9,9,8,8,6,8,8,7,7,6,3,0.33
2011/12,Spring,9.0,8.0,8.0,8.0,7.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,0.56
2012/13,Summer,9.0,9.0,9.0,8.0,7.0,6.0,6.0,9.0,6.0,6.0,6.0,6.0,3.0,0.33
2012/13,Fall,8,8,7,6,4,4,4,5,6,4,4,4,4,0.5
2012/13,Winter,8,6,6,6,4,5,5,5,4,4,4,4,4,0.5
2012/13,Spring,8.0,6.0,4.0,5.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,1.0
2013/14,Summer,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,6.0,6.0,6.0,6.0,3.0,0.33
2013/14,Fall,10,5,4,6,4,3,6,4,4,6,6,3,7,0.7
2013/14,Winter,10,9,9,9,6,6,6,6,4,5,3,3,7,0.7
2013/14,Spring,10.0,9.0,9.0,8.0,6.0,5.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,0.5
2014/15,10,9,9,8,7,9,8,7,7,8,7,7,3,0.3
2014/15,10,10,10,8,7,7,4,7,6,6,6,4,6,0.6
2014/15,10,10,9,8,7,6,5,5,5,8,5,5,5,0.5
2014/15,10,10,9,9,8,8,7,9,7,6,4,4,6,0.6
