year,quarter,parking_spaces,8am,9am,10am,11am,12pm,1pm,2pm,3pm,4pm,5pm,peak_empty_spaces,peak_occupied_spaces,%_occupied
2008/09,Summer,8.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,0.75
2008/09,Fall,8,6,4,3,3,1,3,3,4,4,5,1,7,0.88
2008/09,Winter,8,4,3,3,2,3,3,3,2,4,5,2,6,0.75
2008/09,Spring,8.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,8.0,1.0
2009/10,Summer,8.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,1.0,7.0,0.88
2009/10,Fall,8,6,2,2,2,2,3,3,2,4,5,2,6,0.75
2009/10,Winter,8,5,4,3,2,2,1,2,4,5,6,1,7,0.88
2009/10,Spring,8.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,6.0,0.75
2010/11,Summer,8.0,7.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,6.0,6.0,3.0,5.0,0.63
2010/11,Fall,8,6,4,3,2,2,3,3,6,6,6,2,6,0.75
2010/11,Winter,8,6,4,4,4,4,4,5,5,4,6,4,4,0.5
2010/11,Spring,8.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,7.0,4.0,4.0,0.5
2011/12,Summer,8.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,6.0,2.0,6.0,0.75
2011/12,Fall,8,3,4,3,3,3,3,4,1,3,5,1,7,0.88
2011/12,Winter,8,4,3,3,2,3,2,1,2,1,3,1,7,0.88
2011/12,Spring,8.0,5.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,7.0,0.88
2012/13,Summer,8.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,0.88
2012/13,Fall,8,6,6,5,2,3,5,2,5,4,4,2,6,0.75
2012/13,Winter,8,5,3,3,2,4,4,2,3,4,4,2,6,0.75
2012/13,Spring,8.0,6.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,6.0,0.75
2013/14,Summer,8.0,7.0,7.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0,5.0,3.0,0.38
2013/14,Fall,8,6,5,1,3,1,2,2,2,2,4,1,7,0.88
2013/14,Winter,8,5,5,4,4,4,2,2,3,4,4,2,6,0.75
2013/14,Spring,8.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,6.0,3.0,5.0,0.63
2014/15,Summer,8,6,5,5,5,6,6,7,6,6,6,5,3,0.38
2014/15,Fall,8,7,6,6,4,5,3,5,6,6,7,3,5,0.63
2014/15,Winter,9,7,6,4,4,4,4,2,4,4,8,2,7,0.78
2014/15,Spring,9,8,7,5,2,5,5,7,6,7,7,2,7,0.78
